"","Year","Vessel.Type"
"3720",2010,"TANKER"
"3721",2010,"MERCHANT"
"3722",2010,"MERCHANT"
"3723",2010,"CONTAINER SHIP"
"3724",2010,"MERCHANT"
"3725",2010,"TANKER"
"3726",2010,"TANKER"
"3727",2010,"TANKER"
"3728",2010,"CONTAINER SHIP"
"3729",2010,"MERCHANT"
"3730",2010,"FISHING"
"3731",2010,"Other"
"3732",2010,"FISHING"
"3733",2010,"MERCHANT"
"3734",2010,"MERCHANT"
"3735",2010,"MERCHANT"
"3736",2010,"CONTAINER SHIP"
"3737",2010,"MERCHANT"
"3738",2010,"MERCHANT"
"3739",2010,"MERCHANT"
"3740",2010,"MERCHANT"
"3741",2010,"Other"
"3742",2010,"Other"
"3743",2010,"BULK CARRIER"
"3744",2010,"MERCHANT"
"3745",2010,"CONTAINER SHIP"
"3746",2010,"MERCHANT"
"3747",2010,"MERCHANT"
"3748",2010,"MERCHANT"
"3749",2010,"CARGO"
"3750",2010,"CARGO"
"3751",2010,"MERCHANT"
"3752",2010,"CONTAINER SHIP"
"3753",2010,"CARGO"
"3754",2010,"TANKER"
"3755",2010,"BULK CARRIER"
"3756",2010,"BULK CARRIER"
"3757",2010,"TANKER"
"3758",2010,"BULK CARRIER"
"3759",2010,"TANKER"
"3760",2010,"Other"
"3761",2010,"TANKER"
"3762",2010,"CONTAINER SHIP"
"3763",2010,"MERCHANT"
"3764",2010,"TANKER"
"3765",2010,"MERCHANT"
"3766",2010,"MERCHANT"
"3767",2010,"MERCHANT"
"3768",2010,"FISHING"
"3769",2010,"TANKER"
"3770",2010,"CARGO"
"3771",2010,"MERCHANT"
"3772",2010,"TANKER"
"3773",2010,"TANKER"
"3774",2010,"TANKER"
"3775",2010,"MERCHANT"
"3776",2010,"BULK CARRIER"
"3777",2010,"BULK CARRIER"
"3778",2010,"FISHING"
"3779",2010,"TANKER"
"3780",2010,"CONTAINER SHIP"
"3781",2010,"CONTAINER SHIP"
"3782",2010,"TANKER"
"3783",2010,"CONTAINER SHIP"
"3784",2010,"MERCHANT"
"3785",2010,"FISHING"
"3786",2010,"FISHING"
"3787",2010,"BULK CARRIER"
"3788",2010,"CONTAINER SHIP"
"3789",2010,"BULK CARRIER"
"3790",2010,"FISHING"
"3791",2010,"MERCHANT"
"3792",2010,"TANKER"
"3793",2010,"TANKER"
"3794",2010,"Other"
"3795",2010,"Other"
"3796",2010,"Other"
"3797",2009,"SS/USS"
"3798",2009,"MERCHANT"
"3799",2009,"CONTAINER SHIP"
"3800",2009,"CONTAINER SHIP"
"3801",2009,"CARGO"
"3802",2009,"TANKER"
"3803",2009,"TANKER"
"3804",2009,"Other"
"3805",2009,"BULK CARRIER"
"3806",2009,"MERCHANT"
"3807",2009,"FISHING"
"3808",2009,"Other"
"3809",2009,"TANKER"
"3810",2009,"TANKER"
"3811",2009,"MERCHANT"
"3812",2009,"CONTAINER SHIP"
"3813",2009,"TANKER"
"3814",2009,"CONTAINER SHIP"
"3815",2009,"BULK CARRIER"
"3816",2009,"BULK CARRIER"
"3817",2009,"BULK CARRIER"
"3818",2009,"CONTAINER SHIP"
"3819",2009,"TANKER"
"3820",2009,"BULK CARRIER"
"3821",2009,"CONTAINER SHIP"
"3822",2009,"BULK CARRIER"
"3823",2009,"MERCHANT"
"3824",2009,"TANKER"
"3825",2009,"CARGO"
"3826",2009,"CONTAINER SHIP"
"3827",2009,"CONTAINER SHIP"
"3828",2009,"BULK CARRIER"
"3829",2009,"BULK CARRIER"
"3830",2009,"CONTAINER SHIP"
"3831",2009,"MOTOR"
"3832",2009,"CARGO"
"3833",2009,"TANKER"
"3834",2009,"BULK CARRIER"
"3835",2009,"BULK CARRIER"
"3836",2009,"CONTAINER SHIP"
"3837",2009,"CONTAINER SHIP"
"3838",2009,"MOTOR"
"3839",2009,"BULK CARRIER"
"3840",2009,"Other"
"3841",2009,"CONTAINER SHIP"
"3842",2009,"FISHING"
"3843",2009,"SS/USS"
"3844",2009,"MOTOR"
"3845",2009,"BULK CARRIER"
"3846",2009,"MOTOR"
"3847",2009,"BULK CARRIER"
"3848",2009,"BULK CARRIER"
"3849",2009,"BULK CARRIER"
"3850",2009,"BULK CARRIER"
"3851",2009,"CARGO"
"3852",2009,"BULK CARRIER"
"3853",2009,"BULK CARRIER"
"3854",2008,"TANKER"
"3855",2008,"TANKER"
"3856",2008,"TANKER"
"3857",2008,"FISHING"
"3858",2008,"TANKER"
"3859",2008,"TANKER"
"3860",2008,"BULK CARRIER"
"3861",2008,"SS/USS"
"3862",2008,"FISHING"
"3863",2008,"CARGO"
"3864",2008,"TRAWLER"
"3865",2008,"TANKER"
"3866",2008,"TANKER"
"3867",2008,"CONTAINER SHIP"
"3868",2008,"Other"
"3869",2008,"Other"
"3870",2008,"Other"
"3871",2008,"Other"
"3872",2008,"Other"
"3873",2008,"FISHING"
"3874",2008,"Other"
"3875",2008,"TANKER"
"3876",2008,"CONTAINER SHIP"
"3877",2008,"CONTAINER SHIP"
"3878",2008,"Other"
"3879",2008,"Other"
"3880",2008,"TANKER"
"3881",2008,"Other"
"3882",2008,"MERCHANT"
"3883",2008,"CONTAINER SHIP"
"3884",2008,"CONTAINER SHIP"
"3885",2008,"CONTAINER SHIP"
"3886",2008,"CONTAINER SHIP"
"3887",2008,"Other"
"3888",2008,"TANKER"
"3889",2008,"CONTAINER SHIP"
"3890",2008,"Other"
"3891",2008,"TANKER"
"3892",2008,"BULK CARRIER"
"3893",2008,"TANKER"
"3894",2008,"Other"
"3895",2008,"Other"
"3896",2008,"CARGO"
"3897",2008,"Other"
"3898",2008,"YACHT"
"3899",2008,"CARGO"
"3900",2008,"CONTAINER SHIP"
"3901",2008,"TANKER"
"3902",2008,"YACHT"
"3903",2008,"Other"
"3904",2008,"TANKER"
"3905",2008,"YACHT"
"3906",2007,"Other"
"3907",2007,"TANKER"
"3908",2007,"TANKER"
"3909",2007,"CARGO"
"3910",2007,"BULK CARRIER"
"3911",2007,"Other"
"3912",2007,"TANKER"
"3913",2007,"MERCHANT"
"3914",2007,"YACHT"
"3915",2007,"YACHT"
"3916",2007,"MERCHANT"
"3917",2007,"MERCHANT"
"3918",2007,"MERCHANT"
"3919",2007,"MERCHANT"
"3920",2007,"MERCHANT"
"3921",2007,"MERCHANT"
"3922",2007,"MERCHANT"
"3923",2007,"MERCHANT"
"3924",2007,"MERCHANT"
"3925",2007,"MERCHANT"
"3926",2007,"MERCHANT"
"3927",2007,"MERCHANT"
"3928",2007,"MERCHANT"
"3929",2007,"MERCHANT"
"3930",2007,"Other"
"3931",2007,"MERCHANT"
"3932",2007,"Other"
"3933",2007,"MERCHANT"
"3934",2007,"Other"
"3935",2007,"MERCHANT"
"3936",2007,"MERCHANT"
"3937",2007,"Other"
"3938",2007,"MERCHANT"
"3939",2007,"Other"
"3940",2007,"MERCHANT"
"3941",2007,"FISHING"
"3942",2007,"MERCHANT"
"3943",2007,"Other"
"3944",2007,"Other"
"3945",2007,"MERCHANT"
"3946",2006,"Other"
"3947",2006,"FISHING"
"3948",2006,"MERCHANT"
"3949",2006,"MERCHANT"
"3950",2006,"MERCHANT"
"3951",2006,"Other"
"3952",2006,"MERCHANT"
"3953",2006,"Other"
"3954",2006,"MERCHANT"
"3955",2006,"MERCHANT"
"3956",2006,"Other"
"3957",2006,"MERCHANT"
"3958",2006,"Other"
"3959",2006,"MERCHANT"
"3960",2006,"MERCHANT"
"3961",2006,"Other"
"3962",2006,"MERCHANT"
"3963",2006,"MERCHANT"
"3964",2006,"MERCHANT"
"3965",2006,"MERCHANT"
"3966",2006,"MERCHANT"
"3967",2006,"MERCHANT"
"3968",2006,"MERCHANT"
"3969",2006,"MERCHANT"
"3970",2006,"MERCHANT"
"3971",2006,"MERCHANT"
"3972",2006,"MERCHANT"
"3973",2006,"FISHING"
"3974",2006,"MERCHANT"
"3975",2006,"MERCHANT"
"3976",2006,"MERCHANT"
"3977",2006,"MERCHANT"
"3978",2006,"MERCHANT"
"3979",2006,"MERCHANT"
"3980",2006,"MERCHANT"
"3981",2006,"MERCHANT"
"3982",2006,"FISHING"
"3983",2006,"MERCHANT"
"3984",2006,"MERCHANT"
"3985",2006,"MERCHANT"
"3986",2006,"MERCHANT"
"3987",2006,"MERCHANT"
"3988",2006,"MERCHANT"
"3989",2006,"Other"
"3990",2006,"YACHT"
"3991",2006,"MERCHANT"
"3992",2006,"Other"
"3993",2006,"MERCHANT"
"3994",2006,"MERCHANT"
"3995",2006,"MERCHANT"
"3996",2006,"MERCHANT"
"3997",2006,"MERCHANT"
"3998",2006,"MERCHANT"
"3999",2006,"MERCHANT"
"4000",2006,"MERCHANT"
"4001",2006,"MERCHANT"
"4002",2006,"MERCHANT"
"4003",2006,"MERCHANT"
"4004",2006,"FISHING"
"4005",2006,"Other"
"4006",2006,"MERCHANT"
"4007",2006,"MERCHANT"
"4008",2006,"MERCHANT"
"4009",2006,"MERCHANT"
"4010",2006,"MERCHANT"
"4011",2006,"MERCHANT"
"4012",2005,"MERCHANT"
"4013",2005,"MERCHANT"
"4014",2005,"MERCHANT"
"4015",2005,"MERCHANT"
"4016",2005,"MERCHANT"
"4017",2005,"MERCHANT"
"4018",2005,"MERCHANT"
"4019",2005,"MERCHANT"
"4020",2005,"MERCHANT"
"4021",2005,"MERCHANT"
"4022",2005,"MERCHANT"
"4023",2005,"MERCHANT"
"4024",2005,"Other"
"4025",2005,"MERCHANT"
"4026",2005,"MERCHANT"
"4027",2005,"Other"
"4028",2005,"MERCHANT"
"4029",2005,"MERCHANT"
"4030",2005,"MERCHANT"
"4031",2005,"MERCHANT"
"4032",2005,"MERCHANT"
"4033",2005,"MERCHANT"
"4034",2005,"MERCHANT"
"4035",2005,"MERCHANT"
"4036",2005,"MERCHANT"
"4037",2005,"MERCHANT"
"4038",2005,"FISHING"
"4039",2005,"MERCHANT"
"4040",2005,"FISHING"
"4041",2005,"Other"
"4042",2005,"MERCHANT"
"4043",2005,"MERCHANT"
"4044",2005,"MERCHANT"
"4045",2005,"MERCHANT"
"4046",2005,"MERCHANT"
"4047",2005,"Other"
"4048",2005,"Other"
"4049",2005,"MERCHANT"
"4050",2005,"FISHING"
"4051",2005,"MERCHANT"
"4052",2005,"MERCHANT"
"4053",2005,"MERCHANT"
"4054",2005,"MERCHANT"
"4055",2005,"FISHING"
"4056",2005,"FISHING"
"4057",2005,"MERCHANT"
"4058",2005,"MERCHANT"
"4059",2004,"MERCHANT"
"4060",2004,"MERCHANT"
"4061",2004,"FISHING"
"4062",2004,"YACHT"
"4063",2004,"MERCHANT"
"4064",2004,"MERCHANT"
"4065",2004,"MERCHANT"
"4066",2004,"MERCHANT"
"4067",2004,"MERCHANT"
"4068",2004,"MERCHANT"
"4069",2004,"MERCHANT"
"4070",2004,"MERCHANT"
"4071",2004,"MERCHANT"
"4072",2004,"MERCHANT"
"4073",2004,"MERCHANT"
"4074",2004,"FISHING"
"4075",2004,"MERCHANT"
"4076",2004,"FISHING"
"4077",2004,"MERCHANT"
"4078",2004,"MERCHANT"
"4079",2004,"MERCHANT"
"4080",2004,"Other"
"4081",2004,"MERCHANT"
"4082",2004,"MERCHANT"
"4083",2004,"MERCHANT"
"4084",2004,"MERCHANT"
"4085",2004,"MERCHANT"
"4086",2004,"Other"
"4087",2004,"FISHING"
"4088",2004,"MERCHANT"
"4089",2004,"MERCHANT"
"4090",2004,"FISHING"
"4091",2004,"MERCHANT"
"4092",2004,"MERCHANT"
"4093",2004,"MERCHANT"
"4094",2004,"MERCHANT"
"4095",2004,"MERCHANT"
"4096",2004,"MERCHANT"
"4097",2004,"MERCHANT"
"4098",2004,"Other"
"4099",2004,"Other"
"4100",2004,"MERCHANT"
"4101",2004,"FISHING"
"4102",2004,"Other"
"4103",2004,"MERCHANT"
"4104",2003,"MERCHANT"
"4105",2003,"MERCHANT"
"4106",2003,"MERCHANT"
"4107",2003,"MERCHANT"
"4108",2003,"MERCHANT"
"4109",2003,"MERCHANT"
"4110",2003,"MERCHANT"
"4111",2003,"MERCHANT"
"4112",2003,"MERCHANT"
"4113",2003,"MERCHANT"
"4114",2003,"MERCHANT"
"4115",2003,"MERCHANT"
"4116",2003,"MERCHANT"
"4117",2003,"MERCHANT"
"4118",2003,"MERCHANT"
"4119",2003,"MERCHANT"
"4120",2003,"MERCHANT"
"4121",2003,"MERCHANT"
"4122",2003,"MERCHANT"
"4123",2003,"MERCHANT"
"4124",2003,"MERCHANT"
"4125",2003,"MERCHANT"
"4126",2003,"MERCHANT"
"4127",2003,"MERCHANT"
"4128",2003,"MERCHANT"
"4129",2003,"MERCHANT"
"4130",2003,"MERCHANT"
"4131",2003,"MERCHANT"
"4132",2003,"MERCHANT"
"4133",2003,"MERCHANT"
"4134",2003,"MERCHANT"
"4135",2003,"MERCHANT"
"4136",2003,"MERCHANT"
"4137",2003,"MERCHANT"
"4138",2003,"MERCHANT"
"4139",2003,"MERCHANT"
"4140",2003,"MERCHANT"
"4141",2003,"MERCHANT"
"4142",2003,"MERCHANT"
"4143",2003,"FISHING"
"4144",2003,"MERCHANT"
"4145",2003,"MERCHANT"
"4146",2003,"MERCHANT"
"4147",2003,"MERCHANT"
"4148",2003,"MERCHANT"
"4149",2003,"MERCHANT"
"4150",2003,"MERCHANT"
"4151",2003,"MERCHANT"
"4152",2003,"MERCHANT"
"4153",2003,"MERCHANT"
"4154",2003,"Other"
"4155",2003,"MERCHANT"
"4156",2003,"MERCHANT"
"4157",2003,"MERCHANT"
"4158",2003,"MERCHANT"
"4159",2003,"MERCHANT"
"4160",2003,"MERCHANT"
"4161",2003,"MERCHANT"
"4162",2003,"MERCHANT"
"4163",2003,"MERCHANT"
"4164",2003,"MERCHANT"
"4165",2003,"MERCHANT"
"4166",2002,"MERCHANT"
"4167",2002,"MERCHANT"
"4168",2002,"MERCHANT"
"4169",2002,"MERCHANT"
"4170",2002,"MERCHANT"
"4171",2002,"MERCHANT"
"4172",2002,"MERCHANT"
"4173",2002,"MERCHANT"
"4174",2002,"MERCHANT"
"4175",2002,"MERCHANT"
"4176",2002,"MERCHANT"
"4177",2002,"MERCHANT"
"4178",2002,"MERCHANT"
"4179",2002,"MERCHANT"
"4180",2002,"MERCHANT"
"4181",2002,"MERCHANT"
"4182",2002,"MERCHANT"
"4183",2002,"MERCHANT"
"4184",2002,"MERCHANT"
"4185",2002,"MERCHANT"
"4186",2002,"MERCHANT"
"4187",2002,"MERCHANT"
"4188",2002,"MERCHANT"
"4189",2002,"MERCHANT"
"4190",2002,"MERCHANT"
"4191",2002,"MERCHANT"
"4192",2002,"MERCHANT"
"4193",2002,"MERCHANT"
"4194",2002,"MERCHANT"
"4195",2002,"MERCHANT"
"4196",2002,"MERCHANT"
"4197",2002,"MERCHANT"
"4198",2002,"MERCHANT"
"4199",2002,"MERCHANT"
"4200",2002,"MERCHANT"
"4201",2002,"MERCHANT"
"4202",2002,"MERCHANT"
"4203",2002,"MERCHANT"
"4204",2002,"MERCHANT"
"4205",2002,"MERCHANT"
"4206",2002,"MERCHANT"
"4207",2002,"MERCHANT"
"4208",2002,"MERCHANT"
"4209",2002,"MERCHANT"
"4210",2002,"MERCHANT"
"4211",2002,"MERCHANT"
"4212",2002,"MERCHANT"
"4213",2002,"MERCHANT"
"4214",2002,"MERCHANT"
"4215",2002,"MERCHANT"
"4216",2001,"MERCHANT"
"4217",2001,"MERCHANT"
"4218",2001,"MERCHANT"
"4219",2001,"YACHT"
"4220",2001,"MERCHANT"
"4221",2001,"MERCHANT"
"4222",2001,"MERCHANT"
"4223",2001,"MERCHANT"
"4224",2001,"MERCHANT"
"4225",2001,"MERCHANT"
"4226",2001,"MERCHANT"
"4227",2001,"MERCHANT"
"4228",2001,"MERCHANT"
"4229",2001,"MERCHANT"
"4230",2001,"MERCHANT"
"4231",2001,"MERCHANT"
"4232",2001,"MERCHANT"
"4233",2001,"MERCHANT"
"4234",2001,"MERCHANT"
"4235",2001,"MERCHANT"
"4236",2001,"MERCHANT"
"4237",2001,"MERCHANT"
"4238",2001,"MERCHANT"
"4239",2001,"MERCHANT"
"4240",2001,"MERCHANT"
"4241",2001,"Other"
"4242",2001,"MERCHANT"
"4243",2001,"MERCHANT"
"4244",2001,"MERCHANT"
"4245",2001,"MERCHANT"
"4246",2001,"MERCHANT"
"4247",2001,"MERCHANT"
"4248",2001,"MERCHANT"
"4249",2001,"MERCHANT"
"4250",2001,"MERCHANT"
"4251",2001,"MERCHANT"
"4252",2001,"MERCHANT"
"4253",2001,"Other"
"4254",2001,"MERCHANT"
"4255",2001,"MERCHANT"
"4256",2001,"MERCHANT"
"4257",2001,"MERCHANT"
"4258",2001,"MERCHANT"
"4259",2001,"MERCHANT"
"4260",2001,"MERCHANT"
"4261",2001,"MERCHANT"
"4262",2001,"MERCHANT"
"4263",2001,"MERCHANT"
"4264",2001,"MERCHANT"
"4265",2001,"MERCHANT"
"4266",2001,"MERCHANT"
"4267",2001,"FISHING"
"4268",2001,"MERCHANT"
"4269",2000,"MERCHANT"
"4270",2000,"MERCHANT"
"4271",2000,"MERCHANT"
"4272",2000,"Other"
"4273",2000,"BARGE"
"4274",2000,"MERCHANT"
"4275",2000,"MERCHANT"
"4276",2000,"BARGE"
"4277",2000,"MERCHANT"
"4278",2000,"MERCHANT"
"4279",2000,"MERCHANT"
"4280",2000,"MERCHANT"
"4281",2000,"Other"
"4282",2000,"Other"
"4283",2000,"MERCHANT"
"4284",2000,"MERCHANT"
"4285",2000,"MERCHANT"
"4286",2000,"MERCHANT"
"4287",2000,"MERCHANT"
"4288",2000,"MERCHANT"
"4289",2000,"MERCHANT"
"4290",2000,"Other"
"4291",2000,"MERCHANT"
"4292",2000,"MERCHANT"
"4293",2000,"Other"
"4294",2000,"MERCHANT"
"4295",2000,"MERCHANT"
"4296",2000,"MERCHANT"
"4297",2000,"MERCHANT"
"4298",2000,"MERCHANT"
"4299",2000,"MERCHANT"
"4300",2000,"MERCHANT"
"4301",2000,"Other"
"4302",2000,"MERCHANT"
"4303",2000,"MERCHANT"
"4304",2000,"MERCHANT"
"4305",2000,"MERCHANT"
"4306",2000,"MERCHANT"
"4307",2000,"MERCHANT"
"4308",2000,"Other"
"4309",2000,"MERCHANT"
"4310",2000,"MERCHANT"
"4311",2000,"MERCHANT"
"4312",2000,"MERCHANT"
"4313",2000,"MERCHANT"
"4314",2000,"TANKER"
"4315",2000,"MERCHANT"
"4316",2000,"MERCHANT"
"4317",2000,"MERCHANT"
"4318",2000,"MERCHANT"
"4319",2000,"MERCHANT"
"4320",2000,"MERCHANT"
"4321",2000,"Other"
"4322",2000,"Other"
"4323",2000,"MERCHANT"
"4324",2000,"MERCHANT"
"4325",2000,"MERCHANT"
"4326",2000,"Other"
"4327",2000,"Other"
"4328",2000,"Other"
"4329",2000,"MERCHANT"
"4330",2000,"MERCHANT"
"4331",2000,"MERCHANT"
"4332",2000,"MERCHANT"
"4333",2000,"MERCHANT"
"4334",2000,"MERCHANT"
"4335",2000,"MERCHANT"
"4336",2000,"MERCHANT"
"4337",2000,"MERCHANT"
"4338",2000,"MERCHANT"
"4339",2000,"MERCHANT"
"4340",2000,"MERCHANT"
"4341",2000,"MERCHANT"
"4342",2000,"MERCHANT"
"4343",2000,"MERCHANT"
"4344",2000,"Other"
"4345",2000,"MERCHANT"
"4346",2000,"Other"
"4347",2000,"Other"
"4348",2000,"MERCHANT"
"4349",2000,"Other"
"4350",2000,"Other"
"4351",2000,"MERCHANT"
"4352",2000,"Other"
"4353",2000,"SS/USS"
"4354",2000,"Other"
"4355",2000,"Other"
"4356",2000,"MERCHANT"
"4357",1999,"MERCHANT"
"4358",1999,"MERCHANT"
"4359",1999,"MERCHANT"
"4360",1999,"MERCHANT"
"4361",1999,"MERCHANT"
"4362",1999,"MERCHANT"
"4363",1999,"MERCHANT"
"4364",1999,"MERCHANT"
"4365",1999,"MERCHANT"
"4366",1999,"MERCHANT"
"4367",1999,"MERCHANT"
"4368",1999,"FISHING"
"4369",1999,"MERCHANT"
"4370",1999,"Other"
"4371",1999,"Other"
"4372",1999,"Other"
"4373",1999,"Other"
"4374",1999,"Other"
"4375",1999,"Other"
"4376",1999,"Other"
"4377",1999,"Other"
"4378",1999,"Other"
"4379",1998,"Other"
"4380",1998,"SS/USS"
"4381",1998,"Other"
"4382",1998,"Other"
"4383",1998,"Other"
"4384",1998,"Other"
"4385",1997,"MERCHANT"
"4386",1997,"MERCHANT"
"4387",1997,"MERCHANT"
"4388",1997,"MERCHANT"
"4389",1997,"Other"
"4390",1997,"MERCHANT"
"4391",1997,"MERCHANT"
"4392",1997,"MERCHANT"
"4393",1997,"MERCHANT"
"4394",1997,"MERCHANT"
"4395",1997,"MERCHANT"
"4396",1996,"MERCHANT"
"4397",1996,"MERCHANT"
"4398",1996,"TANKER"
"4399",1996,"BARGE"
"4400",1995,"Other"
"4401",1995,"Other"
"4402",1995,"Other"
"4403",1995,"Other"
"4404",1995,"Other"
"4405",1994,"MERCHANT"
"4406",1994,"FISHING"
"4407",1994,"TRAWLER"
"4408",1994,"MERCHANT"
"4409",1994,"MERCHANT"
"4410",1994,"MERCHANT"
"4411",1993,"SS/USS"
"4412",1993,"FISHING"
"4413",1993,"MERCHANT"
"4414",1992,"Other"
"4415",1992,"MERCHANT"
"4416",1991,"Other"
"4417",1991,"Other"
"4418",1990,"TRAWLER"
"4419",1989,"Other"
"4420",1988,"SS/USS"
"4421",1987,"Other"
"4422",1986,"Other"
"4423",1986,"Other"
"4424",1985,"CARGO"
"4425",1984,"Other"
"4426",2013,"SS/USS"
"4427",2013,"BARGE"
"4428",2013,"TANKER"
"4429",2013,"TANKER"
"4430",2013,"TANKER"
"4431",2013,"TANKER"
"4432",2013,"TANKER"
"4433",2013,"TANKER"
"4434",2013,"TANKER"
"4435",2013,"Other"
"4436",2013,"Other"
"4437",2013,"Other"
"4438",2013,"CARGO"
"4439",2013,"Other"
"4440",2013,"TANKER"
"4441",2013,"TANKER"
"4442",2013,"BARGE"
"4443",2013,"TANKER"
"4444",2013,"TANKER"
"4445",2013,"TANKER"
"4446",2013,"CONTAINER SHIP"
"4447",2013,"TANKER"
"4448",2013,"TANKER"
"4449",2013,"TANKER"
"4450",2013,"BULK CARRIER"
"4451",2013,"CARGO"
"4452",2013,"Other"
"4453",2013,"FISHING"
"4454",2013,"CARGO"
"4455",2013,"BARGE"
"4456",2013,"TANKER"
"4457",2013,"Other"
"4458",2013,"TANKER"
"4459",2013,"Other"
"4460",2013,"TANKER"
"4461",2013,"Other"
"4462",2013,"CARGO"
"4463",2013,"TANKER"
"4464",2013,"TANKER"
"4465",2013,"TANKER"
"4466",2013,"TANKER"
"4467",2013,"Other"
"4468",2013,"BULK CARRIER"
"4469",2013,"CARGO"
"4470",2013,"CONTAINER SHIP"
"4471",2013,"TANKER"
"4472",2013,"TANKER"
"4473",2013,"TANKER"
"4474",2013,"TANKER"
"4475",2013,"TANKER"
"4476",2013,"CONTAINER SHIP"
"4477",2013,"TANKER"
"4478",2013,"BULK CARRIER"
"4479",2013,"TANKER"
"4480",2013,"BARGE"
"4481",2013,"TANKER"
"4482",2013,"Other"
"4483",2012,"TANKER"
"4484",2012,"TANKER"
"4485",2012,"TANKER"
"4486",2012,"BULK CARRIER"
"4487",2012,"Other"
"4488",2012,"Other"
"4489",2012,"TANKER"
"4490",2012,"CARGO"
"4491",2012,"TANKER"
"4492",2012,"TANKER"
"4493",2012,"TANKER"
"4494",2012,"Other"
"4495",2012,"CONTAINER SHIP"
"4496",2012,"BULK CARRIER"
"4497",2012,"CONTAINER SHIP"
"4498",2012,"CONTAINER SHIP"
"4499",2012,"CONTAINER SHIP"
"4500",2012,"TANKER"
"4501",2012,"Other"
"4502",2012,"Other"
"4503",2012,"Other"
"4504",2012,"Other"
"4505",2012,"CARGO"
"4506",2012,"TANKER"
"4507",2012,"TANKER"
"4508",2012,"Other"
"4509",2012,"TANKER"
"4510",2012,"TANKER"
"4511",2012,"CONTAINER SHIP"
"4512",2012,"TANKER"
"4513",2012,"TANKER"
"4514",2012,"TANKER"
"4515",2012,"CONTAINER SHIP"
"4516",2012,"TANKER"
"4517",2012,"TANKER"
"4518",2012,"TANKER"
"4519",2012,"TANKER"
"4520",2012,"BULK CARRIER"
"4521",2012,"Other"
"4522",2012,"Other"
"4523",2012,"MERCHANT"
"4524",2012,"Other"
"4525",2012,"BULK CARRIER"
"4526",2012,"TANKER"
"4527",2012,"TANKER"
"4528",2012,"Other"
"4529",2012,"Other"
"4530",2012,"TANKER"
"4531",2012,"BULK CARRIER"
"4532",2012,"Other"
"4533",2012,"Other"
"4534",2012,"BULK CARRIER"
"4535",2012,"FISHING"
"4536",2012,"BARGE"
"4537",2012,"TANKER"
"4538",2012,"TANKER"
"4539",2012,"CONTAINER SHIP"
"4540",2012,"Other"
"4541",2012,"TANKER"
"4542",2012,"TANKER"
"4543",2012,"TANKER"
"4544",2012,"BULK CARRIER"
"4545",2012,"TANKER"
"4546",2012,"TANKER"
"4547",2012,"FISHING"
"4548",2012,"BULK CARRIER"
"4549",2012,"TANKER"
"4550",2012,"Other"
"4551",2012,"TANKER"
"4552",2012,"TANKER"
"4553",2012,"TANKER"
"4554",2012,"TANKER"
"4555",2012,"TANKER"
"4556",2012,"TANKER"
"4557",2012,"CONTAINER SHIP"
"4558",2012,"CONTAINER SHIP"
"4559",2011,"TANKER"
"4560",2011,"TANKER"
"4561",2011,"Other"
"4562",2011,"Other"
"4563",2011,"Other"
"4564",2011,"TANKER"
"4565",2011,"TANKER"
"4566",2011,"FISHING"
"4567",2011,"TANKER"
"4568",2011,"TANKER"
"4569",2011,"TANKER"
"4570",2011,"TANKER"
"4571",2011,"TANKER"
"4572",2011,"TANKER"
"4573",2011,"Other"
"4574",2011,"Other"
"4575",2011,"Other"
"4576",2011,"Other"
"4577",2011,"TANKER"
"4578",2011,"TANKER"
"4579",2011,"TANKER"
"4580",2011,"TANKER"
"4581",2011,"BULK CARRIER"
"4582",2011,"TANKER"
"4583",2011,"Other"
"4584",2011,"TANKER"
"4585",2011,"Other"
"4586",2011,"TANKER"
"4587",2011,"BULK CARRIER"
"4588",2011,"BULK CARRIER"
"4589",2011,"Other"
"4590",2011,"TANKER"
"4591",2011,"CONTAINER SHIP"
"4592",2011,"CARGO"
"4593",2011,"TANKER"
"4594",2011,"BARGE"
"4595",2011,"CONTAINER SHIP"
"4596",2011,"TANKER"
"4597",2011,"TANKER"
"4598",2011,"BARGE"
"4599",2011,"TANKER"
"4600",2011,"BARGE"
"4601",2011,"CARGO"
"4602",2011,"BULK CARRIER"
"4603",2011,"TANKER"
"4604",2011,"BARGE"
"4605",2011,"TANKER"
"4606",2011,"TANKER"
"4607",2011,"Other"
"4608",2011,"Other"
"4609",2011,"TANKER"
"4610",2011,"TANKER"
"4611",2011,"CARGO"
"4612",2011,"CARGO"
"4613",2011,"CARGO"
"4614",2011,"BULK CARRIER"
"4615",2011,"CARGO"
"4616",2011,"TANKER"
"4617",2011,"TANKER"
"4618",2011,"TANKER"
"4619",2011,"TANKER"
"4620",2011,"TANKER"
"4621",2011,"Other"
"4622",2011,"Other"
"4623",2011,"Other"
"4624",2011,"TANKER"
"4625",2011,"TANKER"
"4626",2011,"Other"
"4627",2010,"Other"
"4628",2010,"Other"
"4629",2010,"CARGO"
"4630",2010,"Other"
"4631",2010,"CONTAINER SHIP"
"4632",2010,"BULK CARRIER"
"4633",2010,"TANKER"
"4634",2010,"BULK CARRIER"
"4635",2010,"TANKER"
"4636",2010,"BULK CARRIER"
"4637",2010,"BULK CARRIER"
"4638",2010,"Other"
"4639",2010,"TANKER"
"4640",2010,"BULK CARRIER"
"4641",2010,"TANKER"
"4642",2010,"TANKER"
